group,exam,time,finished,makespan,expand number,generated number,depth
14,5,1.12147,True,53,986,6540,33
14,6,167.827,True,37,113030,687650,33
14,7,600.001,False,0,317887,1732279,0
14,8,600.008,False,0,515878,2095955,0
14,9,600.028,False,0,313771,2081593,0
14,10,37.0037,True,62,40982,201272,33
15,1,600.018,False,0,410291,1923125,0
15,2,1.55353,True,47,1355,9262,33
15,3,0.119713,True,48,192,785,33
15,4,0.0652371,True,48,81,367,33
15,5,600.012,False,0,496238,2028589,0
15,6,9.19044,True,67,9898,53523,33
15,7,4.46387,True,47,5516,27153,33
15,8,600.047,False,0,536840,2000325,0
15,9,36.2248,True,54,31384,187441,33
15,10,16.9639,True,65,21174,102476,33
16,1,0.0378263,True,51,59,243,33
16,2,0.0347456,True,48,48,210,33
16,3,0.658957,True,36,663,4217,33
16,4,2.10689,True,47,3093,13757,33
16,5,0.205732,True,51,260,1371,33
16,6,0.027359,True,51,33,154,33
16,7,0.186131,True,34,212,1187,33
16,8,0.0299679,True,44,38,162,33
16,9,6.68382,True,44,11870,48477,33
16,10,209.973,True,51,192222,988939,33
17,1,615.447,False,0,338822,1618142,0
17,2,22.2455,True,69,36148,159030,33
17,3,0.382706,True,60,472,2734,33
17,4,4.80601,True,49,6290,34112,33
17,5,6.70872,True,47,10666,50333,33
17,6,5.64351,True,63,8016,39544,33
17,7,5.09111,True,59,6351,35140,33
17,8,2.58674,True,62,4160,18129,33
17,9,4.89228,True,49,7176,35194,33
17,10,0.106573,True,66,134,665,33
18,1,0.838461,True,53,1208,6303,33
18,2,0.562023,True,55,772,3860,33
18,3,0.76519,True,56,1385,5785,33
18,4,0.0516629,True,70,74,315,33
18,5,0.738317,True,52,1245,5553,33
18,6,10.012,True,62,18438,74440,33
18,7,0.212232,True,48,300,1364,33
18,8,0.245747,True,52,389,1618,33
18,9,0.544805,True,47,700,3730,33
18,10,6.87875,True,49,11495,55951,33
19,1,0.829676,True,40,1182,6390,33
19,2,0.0284723,True,58,43,168,33
19,3,0.0862244,True,83,143,606,33
19,4,0.383772,True,39,626,2998,33
19,5,0.13691,True,48,196,923,33
19,6,0.567941,True,49,843,3884,33
19,7,0.285823,True,57,439,1936,33
19,8,0.0625922,True,55,88,404,33
19,9,0.070761,True,39,105,481,33
19,10,1.60665,True,47,2551,12169,33
20,1,0.115861,True,57,155,739,33
20,2,3.91551,True,70,5238,24954,33
20,3,0.0815709,True,49,113,565,33
20,4,0.809069,True,43,1157,6147,33
20,5,0.0218837,True,61,39,133,33
20,6,0.122743,True,51,161,787,33
20,7,0.186007,True,42,228,1297,33
20,8,0.0335474,True,51,46,189,33
20,9,0.512962,True,41,918,4244,33
20,10,0.147622,True,37,198,1010,33
21,1,667.311,False,0,405090,1474216,0
21,2,211.186,True,59,208474,899211,33
21,3,670.195,False,0,352724,1357654,0
21,4,600.003,False,0,361149,1443321,0
21,5,132.614,True,55,122780,612371,33
21,6,600.002,False,0,304780,1545692,0
21,7,120.167,True,65,121228,553606,33
21,8,600.002,False,0,338894,1564725,0
21,9,608,False,0,248434,1215728,0
21,10,215.074,True,69,185790,794156,33
22,1,0.534786,True,45,711,3227,33
22,2,0.0659306,True,45,84,391,33
22,3,105.546,True,63,117086,414771,33
22,4,0.0386312,True,43,50,227,33
22,5,112.534,True,52,100624,492069,33
22,6,19.6434,True,52,22338,115341,33
22,7,37.3866,True,61,40918,178166,33
22,8,674.617,False,0,274599,1279960,0
22,9,0.0783968,True,76,115,474,33
22,10,4.93729,True,55,5483,30364,33
23,1,56.8631,True,64,86330,326783,33
23,2,8.80402,True,53,14000,55655,33
23,3,0.124599,True,46,163,725,33
23,4,0.459256,True,67,603,2636,33
23,5,6.37286,True,52,7406,42528,33
23,6,2.17328,True,48,4832,15330,33
23,7,0.157082,True,60,242,1002,33
23,8,2.04076,True,48,3060,12607,33
23,9,0.242001,True,63,269,1353,33
23,10,4.80172,True,61,8073,31138,33
24,1,0.0635981,True,53,98,378,33
24,2,0.185401,True,58,250,1150,33
24,3,0.197268,True,69,296,1327,33
24,4,0.0270814,True,53,33,139,33
24,5,0.0436331,True,51,60,273,33
24,6,0.912508,True,56,1262,6510,33
24,7,0.712808,True,44,976,4646,33
24,8,0.343349,True,38,405,2223,33
24,9,0.0822026,True,43,128,559,33
24,10,0.0831757,True,53,127,529,33
25,1,600.002,False,0,293918,1659437,0
25,2,600.005,False,0,382740,1734916,0
25,3,600.004,False,0,342862,1801996,0
25,4,600.001,False,0,316894,1517035,0
25,5,600.001,False,0,250324,1292078,0
25,6,613.454,False,0,219002,1150151,0
25,7,600.001,False,0,295690,1425382,0
25,8,600.002,False,0,328875,1725303,0
25,9,600.001,False,0,289122,1230491,0
25,10,647.436,False,0,220529,1134977,0
26,1,23.397,True,60,37967,138680,33
26,2,0.116856,True,40,138,619,33
26,3,0.259014,True,58,396,1466,33
26,4,26.4546,True,65,20086,119324,33
26,5,600.002,False,0,243034,755833,0
26,6,4.75891,True,55,2132,10321,33
26,7,1.18804,True,57,729,3154,33
26,8,5.53234,True,66,3605,15038,33
26,9,4.36416,True,44,2407,12471,33
26,10,496.391,True,53,149631,833057,33
27,1,0.935521,True,43,523,2651,33
27,2,0.227841,True,58,143,630,33
27,3,0.284788,True,60,215,914,33
27,4,0.0683534,True,64,61,230,33
27,5,2.13938,True,49,1302,6581,33
27,6,0.127794,True,59,88,371,33
27,7,1.03454,True,49,690,3454,33
27,8,0.989502,True,67,643,3170,33
27,9,36.7076,True,55,25471,106458,33
27,10,136.199,True,62,147346,464458,33
28,1,0.0593022,True,69,37,160,33
28,2,3.65103,True,57,2685,12013,33
28,3,0.135357,True,40,86,388,33
28,4,0.128735,True,49,81,318,33
28,5,0.0815047,True,73,67,245,33
28,6,12.6418,True,55,9119,38732,33
28,7,0.0391569,True,48,33,129,33
28,8,0.251968,True,53,162,724,33
28,9,0.487268,True,62,276,1405,33
28,10,0.0681347,True,59,46,156,33
29,1,600.002,False,0,196344,1068476,0
29,2,600.002,False,0,245935,1347274,0
29,3,759.413,False,0,202606,1111538,0
29,4,688.039,False,0,229843,1103941,0
29,5,808.08,False,0,218445,1116198,0
29,6,713.737,False,0,216622,1114672,0
29,7,648.773,False,0,229863,1128164,0
29,8,600.003,False,0,249286,1527213,0
29,9,600.002,False,0,258985,1395025,0
29,10,620.491,False,0,324089,1181332,0
30,1,682.935,False,0,263195,1182329,0
30,2,240.038,True,69,161745,724886,33
30,3,136.401,True,56,125678,525401,33
30,4,127.229,True,55,128043,492431,33
30,5,39.4494,True,55,36237,159632,33
30,6,243.96,True,62,214558,843640,33
30,7,4.09431,True,68,5022,21325,33
30,8,16.6627,True,47,14306,75479,33
30,9,50.7375,True,47,47035,234465,33
30,10,58.8267,True,54,59661,283453,33
31,1,0.0846495,True,43,107,484,33
31,2,0.304797,True,63,273,1507,33
31,3,110.096,True,58,100787,396378,33
31,4,0.0478978,True,50,64,255,33
31,5,4.6834,True,54,8448,27203,33
31,6,0.183457,True,53,219,1061,33
31,7,1.41232,True,64,1649,7865,33
31,8,107.279,True,58,79661,355755,33
31,9,55.6778,True,50,62658,270625,33
31,10,123.118,True,55,116486,485135,33
32,1,0.0325297,True,61,50,172,33
32,2,1.536,True,60,1725,9170,33
32,3,5.64836,True,58,7435,32529,33
32,4,1.21975,True,68,1571,6979,33
32,5,4.05305,True,54,5397,21967,33
32,6,2.04605,True,44,2151,10493,33
32,7,0.0687219,True,35,80,347,33
32,8,2.76043,True,54,3604,16598,33
32,9,0.0494523,True,65,59,240,33
32,10,0.205917,True,51,215,1184,33
33,1,1.21997,True,65,1828,7170,33
33,2,0.657643,True,60,1010,4005,33
33,3,12.7065,True,56,18412,80600,33
33,4,1.12861,True,77,1525,6214,33
33,5,0.306459,True,53,429,1803,33
33,6,0.348478,True,59,536,2108,33
33,7,2.36652,True,60,3352,14171,33
33,8,3.77529,True,61,7949,24900,33
33,9,1.03715,True,65,1367,5581,33
33,10,0.170655,True,53,211,938,33
34,1,2.62938,True,68,4703,16811,33
34,2,0.240463,True,44,415,1486,33
34,3,0.683151,True,69,1030,4201,33
34,4,0.18282,True,67,260,1096,33
34,5,2.31906,True,63,4056,14724,33
34,6,0.285567,True,52,374,1531,33
34,7,3.6334,True,58,7861,26334,33
34,8,1.41328,True,59,2291,9647,33
34,9,4.73524,True,60,7571,28558,33
34,10,0.179767,True,47,244,1096,33
35,1,0.0308332,True,57,39,147,33
35,2,0.0291191,True,53,39,140,33
35,3,0.727557,True,60,1342,4976,33
35,4,0.102182,True,50,163,698,33
35,5,0.0240763,True,60,33,106,33
35,6,0.168744,True,58,245,983,33
35,7,0.0510826,True,61,88,279,33
35,8,0.986633,True,63,1837,7067,33
35,9,0.147459,True,59,244,897,33
35,10,0.341539,True,59,534,2081,33
36,1,0.0469213,True,66,67,272,33
36,2,0.0309812,True,44,42,164,33
36,3,0.031919,True,61,50,166,33
36,4,0.557137,True,59,1082,3935,33
36,5,0.578567,True,64,1018,4106,33
36,6,0.0656205,True,46,84,343,33
36,7,0.0353044,True,56,51,187,33
36,8,0.743705,True,63,1123,4851,33
36,9,0.103526,True,59,142,622,33
36,10,0.049332,True,59,66,265,33
37,1,828.539,False,0,382277,1404282,0
37,2,642.951,False,0,187608,730115,0
37,3,600.01,False,0,249004,992253,0
37,4,681.654,False,0,154019,639135,0
37,5,31.8988,True,81,20491,79406,33
37,6,49.2192,True,73,32278,109621,33
37,7,634.665,False,0,166257,658464,0
37,8,156.474,True,73,76452,267064,33
37,9,320.457,True,58,91523,370496,33
37,10,706.4,False,0,193607,687387,0
38,1,0.645973,True,49,431,1582,33
38,2,5.22954,True,54,3983,16305,33
38,3,2.04533,True,59,1277,6004,33
38,4,0.322804,True,59,290,1134,33
38,5,98.5292,True,71,60569,218008,33
38,6,0.619408,True,65,646,2023,33
38,7,0.522852,True,66,312,1395,33
38,8,2.64251,True,61,2985,10664,33
38,9,2.04271,True,63,1942,7514,33
38,10,8.65692,True,63,6035,24945,33
39,1,10.7074,True,55,8780,34104,33
39,2,0.52471,True,54,355,1432,33
39,3,0.307438,True,54,213,826,33
39,4,0.0634923,True,53,46,175,33
39,5,0.0585441,True,55,37,134,33
39,6,0.789781,True,69,506,2367,33
39,7,421.778,True,56,258262,718670,33
39,8,0.0879901,True,67,48,193,33
39,9,1.38245,True,64,1135,3852,33
39,10,0.893322,True,60,726,2178,33
40,1,0.0801253,True,51,43,173,33
40,2,0.457856,True,56,293,1223,33
40,3,0.169182,True,57,92,401,33
40,4,0.0916275,True,57,60,232,33
40,5,1.59388,True,65,1171,4196,33
40,6,0.0913263,True,60,51,153,33
40,7,0.185772,True,46,156,667,33
40,8,0.18213,True,57,99,425,33
40,9,0.77663,True,64,570,2128,33
40,10,0.415836,True,51,206,882,33
41,1,729.413,False,0,157547,595663,0
41,2,676.135,False,0,158697,565500,0
41,3,600.005,False,0,218595,795793,0
41,4,600.004,False,0,194688,887314,0
41,5,600.003,False,0,287129,1077229,0
41,6,622.983,False,0,229764,1087942,0
41,7,708.14,False,0,225774,1130334,0
41,8,717.11,False,0,304753,1172840,0
41,9,779.125,False,0,284628,1175288,0
41,10,744.772,False,0,223985,1125071,0
42,1,0.271423,True,58,362,1308,33
42,2,50.9117,True,52,46917,210546,33
42,3,8.68409,True,62,10242,38503,33
42,4,4.9789,True,49,5581,24724,33
42,5,0.136792,True,52,167,718,33
42,6,2.37653,True,67,2886,11871,33
42,7,56.4885,True,66,72925,253573,33
42,8,936.466,False,0,340655,1317313,0
42,9,12.2675,True,61,13278,58945,33
42,10,0.0420954,True,75,67,232,33
43,1,155.114,True,55,103967,422243,33
43,2,0.050492,True,46,69,265,33
43,3,0.402994,True,58,578,2217,33
43,4,884.412,False,0,345592,1157145,0
43,5,71.5865,True,66,46427,175781,33
43,6,0.300794,True,59,328,1173,33
43,7,18.9032,True,52,17930,72833,33
43,8,0.398371,True,63,418,1551,33
43,9,0.170541,True,58,151,615,33
43,10,7.35382,True,62,8023,28251,33
44,1,13.5794,True,50,12170,48982,33
44,2,0.0713445,True,54,92,313,33
44,3,0.0396359,True,51,35,133,33
44,4,0.180357,True,57,159,645,33
44,5,0.605662,True,55,639,2852,33
44,6,0.03428,True,56,40,134,33
44,7,0.111698,True,42,113,488,33
44,8,18.1843,True,50,19001,71418,33
44,9,0.0326502,True,64,35,108,33
44,10,0.0520215,True,63,58,193,33
45,1,600.007,False,0,251017,1051547,0
45,2,795.112,False,0,238262,1075610,0
45,3,794.883,False,0,279383,1169473,0
45,4,899.253,False,0,274001,1136543,0
45,5,868.317,False,0,290897,1122126,0
45,6,814.597,False,0,226833,1084871,0
45,7,923.563,False,0,265375,1126562,0
45,8,814.824,False,0,311244,1147784,0
45,9,763.873,False,0,240408,1145991,0
45,10,735.873,False,0,237025,1082834,0
46,1,933.608,False,0,315284,1227119,0
46,2,28.387,True,68,29590,131550,33
46,3,1043.47,False,0,313994,1148105,0
46,4,0.783949,True,65,1006,3783,33
46,5,3.52359,True,61,3707,16781,33
46,6,21.3824,True,59,20441,84148,33
46,7,962.603,False,0,274051,1174301,0
46,8,4.88042,True,61,5002,21633,33
46,9,164.207,True,55,139509,527449,33
46,10,431.244,True,57,289847,1162763,33
47,1,2.55327,True,59,2899,12097,33
47,2,0.0353584,True,59,34,140,33
47,3,2.60697,True,55,3135,12758,33
47,4,1.34691,True,50,1400,6532,33
47,5,3.35833,True,48,4214,17545,33
47,6,4.57466,True,55,5742,20818,33
47,7,142.457,True,66,100419,338470,33
47,8,0.0721841,True,48,90,332,33
47,9,0.448198,True,65,731,2493,33
47,10,5.14906,True,61,5828,24056,33
48,1,3.45626,True,63,5204,19304,33
48,2,0.0826279,True,54,101,394,33
48,3,0.0499511,True,50,58,252,33
48,4,0.0339385,True,57,45,144,33
48,5,0.0279265,True,58,33,123,33
48,6,0.0346507,True,58,41,149,33
48,7,3.68533,True,55,5621,20246,33
48,8,0.0607816,True,44,92,322,33
48,9,0.387255,True,59,561,2140,33
48,10,0.0498403,True,54,62,247,33
