group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,1.84791,True,39,2322,15471,21.9971,2.62742e-05,10.3043,1.23079e-05,0.672028,8.02695e-07,0,0
