group,exam,initialHcost
-1,-1,0.105294,True,0,13,,0.466312,0.000491,0.0551787,5.81e-05,0.0137709,1.45e-05
16,9,0.109507,True,0,2371,,598.083,0.65494,19.438,0.0212859,8.24444,0.0090282
