group,exam,initialHcost
-1,-1,0.0953437,True,0,13,,0.157745,0.0001504,0.0511832,4.88e-05,0.00985907,9.4e-06
16,9,0.0962348,True,0,2361,,58.2895,0.0560948,19.3667,0.0186375,7.48232,0.0072006
