group,exam,time,finished,makespan,expand number,generated number,depth
18,5,2.07419,True,52,1488,7004,33
18,6,19.5949,True,62,19600,74205,33
18,7,0.713632,True,48,564,2556,33
18,8,0.82721,True,52,879,3291,33
18,9,0.262181,True,47,180,851,33
18,10,27.5862,True,49,21072,100395,33
19,1,4.36021,True,40,2939,14496,33
19,2,0.0645294,True,58,49,181,33
19,3,0.110653,True,83,72,310,33
19,4,0.0803231,True,39,47,230,33
19,5,1.1552,True,48,662,3638,33
19,6,2.9995,True,49,2544,10704,33
19,7,3.02531,True,57,3093,11901,33
19,8,0.251995,True,55,183,786,33
19,9,0.615947,True,38,336,1850,33
19,10,5.99415,True,47,4283,20653,33
20,1,0.217633,True,57,131,565,33
20,2,0.0892134,True,70,73,275,33
20,3,0.122378,True,49,83,378,33
20,4,0.0895486,True,43,53,273,33
20,5,0.0440707,True,61,38,124,33
20,6,0.0937993,True,51,55,266,33
20,7,0.129216,True,42,94,382,33
20,8,0.146118,True,51,106,461,33
20,9,0.194631,True,41,100,547,33
20,10,0.107311,True,37,73,308,33
21,1,600.002,False,0,398300,1434086,0
21,2,600.005,False,0,318805,1382661,0
21,3,1022.43,False,0,339379,1385396,0
21,4,940.717,False,0,322754,1288942,0
21,5,182.783,True,55,92075,455786,33
21,6,600.001,False,0,295358,1423654,0
21,7,215.797,True,65,116152,524339,33
21,8,892.882,False,0,262671,1234821,0
21,9,917.265,False,0,256660,1255343,0
21,10,1053.32,False,0,324809,1334141,0
22,1,0.856937,True,42,519,2385,33
22,2,1.69773,True,45,951,4211,33
22,3,600.001,False,0,353468,1221859,0
22,4,8.32997,True,42,4861,24251,33
22,5,600.003,False,0,253592,1252871,0
22,6,395.702,True,52,132149,673632,33
22,7,242.82,True,60,78310,353408,33
22,8,600.002,False,0,192816,940023,0
22,9,0.232701,True,76,92,377,33
22,10,74.7039,True,55,35942,156550,33
23,1,0.0864524,True,63,53,188,33
23,2,0.205682,True,53,116,476,33
23,3,0.147952,True,46,74,320,33
23,4,2.36508,True,65,960,4537,33
23,5,23.2955,True,52,8467,48654,33
23,6,8.36905,True,48,8144,26013,33
23,7,3.49771,True,60,1603,7836,33
23,8,0.746239,True,48,399,1672,33
23,9,17.6064,True,63,7892,36681,33
23,10,0.127925,True,61,78,288,33
24,1,0.135194,True,53,88,319,33
24,2,0.384036,True,58,133,703,33
24,3,0.117549,True,69,59,237,33
24,4,0.122056,True,53,51,206,33
24,5,0.0846434,True,51,46,171,33
24,6,0.286601,True,56,120,580,33
24,7,0.777546,True,44,418,1702,33
24,8,0.158733,True,38,67,336,33
24,9,0.2494,True,43,98,537,33
24,10,0.0914363,True,53,49,204,33
25,1,600.008,False,0,146736,816140,0
25,2,600.009,False,0,183461,854337,0
25,3,600.01,False,0,159559,891081,0
25,4,875.605,False,0,237775,1170736,0
25,5,4137.72,False,0,12329,69064,0
25,6,600.001,False,0,209289,1078863,0
25,7,600.002,False,0,220609,1099516,0
25,8,935.498,False,0,212493,1145638,0
25,9,783.101,False,0,285331,1187018,0
25,10,747.216,False,0,212149,1149144,0
26,1,6.16434,True,59,5503,20301,33
26,2,0.0623399,True,40,43,165,33
26,3,0.127942,True,58,115,424,33
26,4,0.165561,True,62,80,382,33
26,5,883.793,False,0,464882,1373874,0
26,6,11.034,True,53,6552,30660,33
26,7,0.457448,True,56,237,1139,33
26,8,16.69,True,66,9566,40810,33
26,9,29.4068,True,43,15838,80984,33
26,10,94.5052,True,49,42951,240084,33
27,1,0.18819,True,43,113,560,33
27,2,0.629641,True,58,367,1649,33
27,3,0.930245,True,60,567,2405,33
27,4,0.054944,True,64,52,148,33
27,5,0.348587,True,49,217,897,33
27,6,0.0743542,True,59,49,189,33
27,7,6.12132,True,49,4361,20304,33
27,8,0.103044,True,66,52,203,33
27,9,0.157726,True,55,124,404,33
27,10,0.690782,True,62,337,1621,33
28,1,0.0591881,True,69,34,149,33
28,2,0.0701507,True,57,46,178,33
28,3,0.153308,True,40,95,429,33
28,4,0.0678201,True,49,61,193,33
28,5,0.0660429,True,73,47,151,33
28,6,0.0430025,True,55,36,111,33
28,7,0.140963,True,48,94,376,33
28,8,0.103275,True,53,54,232,33
28,9,0.0683294,True,62,43,156,33
28,10,0.0992939,True,59,64,247,33
29,1,809.554,False,0,191794,1122845,0
29,2,971.627,False,0,207875,1125731,0
29,3,600.009,False,0,180824,966870,0
29,4,600.004,False,0,212290,946213,0
29,5,600.002,False,0,181722,950865,0
29,6,600.001,False,0,189188,993087,0
29,7,600.005,False,0,200300,977022,0
29,8,600,False,0,153783,951303,0
29,9,600.006,False,0,175191,964168,0
29,10,600.001,False,0,250658,1000569,0
30,1,600.001,False,0,223483,1050026,0
30,2,600.002,False,0,249510,1073383,0
30,3,321.477,True,55,200681,741301,33
30,4,191.625,True,53,105195,421500,33
30,5,39.8621,True,54,18064,80812,33
30,6,600.016,False,0,312188,1285827,0
30,7,35.9481,True,68,22107,92075,33
30,8,299.546,True,46,132326,671519,33
30,9,316.254,True,46,121586,624755,33
30,10,860.615,False,0,278292,1244193,0
31,1,0.343461,True,43,160,797,33
31,2,2.1805,True,63,789,4522,33
31,3,0.27052,True,58,134,598,33
31,4,0.858802,True,50,429,2128,33
31,5,31.5747,True,52,31521,95321,33
31,6,0.192344,True,53,87,478,33
31,7,0.154656,True,61,85,377,33
31,8,0.149381,True,58,100,385,33
31,9,883.424,False,0,291187,1196602,0
31,10,836.001,False,0,289847,1250668,0
32,1,0.079698,True,61,50,178,33
32,2,0.113486,True,60,61,269,33
32,3,0.0706384,True,57,45,153,33
32,4,0.0682359,True,68,40,158,33
32,5,0.176333,True,54,81,398,33
32,6,1.09369,True,44,529,2555,33
32,7,0.0924461,True,35,50,220,33
32,8,0.0827321,True,54,51,199,33
32,9,0.209934,True,65,110,451,33
32,10,0.127436,True,51,66,291,33
33,1,0.654975,True,65,476,1915,33
33,2,2.27913,True,60,1993,7674,33
33,3,45.1749,True,55,36003,156831,33
33,4,3.43228,True,77,2448,10769,33
33,5,1.14681,True,53,848,3740,33
33,6,0.245543,True,59,204,718,33
33,7,0.0644669,True,58,57,193,33
33,8,6.03612,True,61,6422,20968,33
33,9,2.26069,True,65,1791,7111,33
33,10,0.0833905,True,53,67,246,33
34,1,3.25736,True,68,2759,10803,33
34,2,0.133771,True,44,115,403,33
34,3,0.647978,True,69,502,1923,33
34,4,0.0753794,True,67,57,204,33
34,5,5.65254,True,63,6040,21610,33
34,6,1.33712,True,52,1072,4314,33
34,7,7.91914,True,58,9224,31799,33
34,8,3.90017,True,58,2953,13129,33
34,9,0.0385592,True,60,38,110,33
34,10,0.068136,True,47,47,199,33
35,1,0.0672426,True,57,43,154,33
35,2,0.08337,True,53,59,241,33
35,3,0.059582,True,60,46,150,33
35,4,0.620488,True,50,481,2128,33
35,5,0.0325572,True,60,34,92,33
35,6,0.164989,True,58,112,446,33
35,7,0.140413,True,61,115,390,33
35,8,0.0654495,True,63,42,161,33
35,9,0.195993,True,59,137,538,33
35,10,1.18077,True,59,1083,3989,33
36,1,0.071305,True,66,53,223,33
36,2,0.0762448,True,44,59,232,33
36,3,0.0624926,True,61,42,156,33
36,4,0.0412109,True,59,35,112,33
36,5,0.180992,True,64,136,499,33
36,6,0.0770226,True,46,66,238,33
36,7,0.0802574,True,56,61,232,33
36,8,0.0728875,True,63,55,190,33
36,9,0.0785865,True,59,56,229,33
36,10,0.120547,True,59,82,326,33
37,1,600.005,False,0,363885,1412474,0
37,2,600.001,False,0,359593,1398494,0
37,3,875.17,False,0,321845,1295673,0
37,4,952.218,False,0,334782,1338126,0
37,5,27.1229,True,80,19628,76629,33
37,6,48.4086,True,73,46767,154114,33
37,7,599.96,False,0,281824,1261025,0
37,8,74.6282,True,72,53415,200866,33
37,9,93.6731,True,57,67737,268560,33
37,10,1011.87,False,0,377673,1334582,0
38,1,0.607837,True,48,364,1489,33
38,2,7.21249,True,54,4614,19927,33
38,3,6.22807,True,59,3909,17356,33
38,4,0.257299,True,59,165,609,33
38,5,123.117,True,71,103606,360081,33
38,6,2.12794,True,63,1761,6087,33
38,7,1.4884,True,65,828,4042,33
38,8,4.52465,True,61,4798,15554,33
38,9,6.19191,True,63,5398,20556,33
38,10,9.72609,True,60,6933,30345,33
39,1,0.063838,True,55,42,158,33
39,2,0.0907114,True,54,70,234,33
39,3,0.281807,True,54,164,683,33
39,4,0.092763,True,53,56,227,33
39,5,0.0687523,True,55,44,167,33
39,6,0.494388,True,69,263,1244,33
39,7,17.5273,True,56,24252,66623,33
39,8,0.0718804,True,67,45,171,33
39,9,0.751745,True,64,724,2215,33
39,10,8.30209,True,60,11271,29761,33
40,1,0.0670777,True,51,47,175,33
40,2,0.0945972,True,56,60,248,33
40,3,0.093596,True,57,60,234,33
40,4,0.0543925,True,57,39,136,33
40,5,0.22682,True,65,123,573,33
40,6,0.0872241,True,60,74,247,33
40,7,0.0832427,True,46,54,224,33
40,8,0.0905172,True,57,69,255,33
40,9,0.0789687,True,64,49,186,33
40,10,0.146675,True,51,97,377,33
41,1,998.394,False,0,316800,1172851,0
41,2,599.99,False,0,307848,1084103,0
41,3,1067.47,False,0,344347,1187151,0
41,4,599.995,False,0,254750,1136316,0
41,5,599.996,False,0,286396,1144348,0
41,6,599.997,False,0,243817,1111866,0
41,7,600,False,0,222656,1114958,0
41,8,599.998,False,0,286755,1183022,0
41,9,1024.12,False,0,314397,1180807,0
41,10,600.001,False,0,226686,1085350,0
42,1,0.319676,True,58,162,726,33
42,2,55.4747,True,50,33620,157451,33
42,3,35.5116,True,60,19331,79106,33
42,4,74.2052,True,49,40152,176627,33
42,5,0.19963,True,52,118,512,33
42,6,10.6271,True,66,5905,26019,33
42,7,203.709,True,66,133203,484582,33
42,8,600.006,False,0,360613,1241689,0
42,9,70.2046,True,60,32134,152762,33
42,10,0.0817768,True,75,56,209,33
43,1,1063.18,False,0,312055,1296454,0
43,2,0.0690076,True,43,44,165,33
43,3,1.18848,True,57,644,2734,33
43,4,3.37874,True,67,2292,8265,33
43,5,91.7208,True,64,53793,209974,33
43,6,2.73148,True,58,1824,6879,33
43,7,0.134247,True,52,73,308,33
43,8,0.543366,True,62,560,1666,33
43,9,32.3295,True,57,25916,90301,33
43,10,47.8037,True,60,39395,139315,33
44,1,0.13174,True,50,69,306,33
44,2,0.0779408,True,54,48,192,33
44,3,0.134976,True,51,78,331,33
44,4,0.0454016,True,57,33,108,33
44,5,0.105981,True,55,56,230,33
44,6,0.072812,True,56,49,166,33
44,7,0.105004,True,42,71,287,33
44,8,0.128449,True,49,72,288,33
44,9,0.0450246,True,64,38,107,33
44,10,0.0716256,True,63,53,175,33
45,1,600.001,False,0,249290,1031921,0
45,2,600.001,False,0,241915,1043484,0
45,3,600.002,False,0,236685,1028473,0
45,4,600.002,False,0,257791,1076496,0
45,5,600.001,False,0,271645,1076885,0
45,6,600,False,0,223505,1000201,0
45,7,967.927,False,0,259142,1111180,0
45,8,969.981,False,0,331647,1143537,0
45,9,600.005,False,0,212157,1044955,0
45,10,600.002,False,0,214737,1014107,0
46,1,9.47982,True,59,6540,25400,33
46,2,104.01,True,67,50940,226434,33
46,3,600.002,False,0,314838,1170394,0
46,4,8.48659,True,64,5494,19840,33
46,5,5.77974,True,57,2707,12911,33
46,6,600.002,False,0,318304,1160723,0
46,7,600.002,False,0,277872,1190920,0
46,8,14.7175,True,58,7338,32224,33
46,9,380.736,True,49,160381,667695,33
46,10,600.004,False,0,297632,1282283,0
47,1,0.080581,True,58,61,191,33
47,2,0.179837,True,59,89,379,33
47,3,0.211991,True,55,115,453,33
47,4,3.71201,True,49,1883,8971,33
47,5,12.156,True,47,9378,33154,33
47,6,77.5195,True,53,41993,168719,33
47,7,237.134,True,66,145174,515975,33
47,8,0.103724,True,48,61,235,33
47,9,0.380737,True,65,217,800,33
47,10,106.486,True,60,57499,246440,33
48,1,0.0802899,True,63,41,169,33
48,2,0.306604,True,54,155,627,33
48,3,0.245601,True,50,130,608,33
48,4,0.0782524,True,57,47,163,33
48,5,0.13834,True,58,82,326,33
48,6,0.0904355,True,58,55,198,33
48,7,0.0603946,True,55,43,134,33
48,8,0.154855,True,44,84,339,33
48,9,0.137504,True,59,81,301,33
48,10,0.0789755,True,54,47,184,33
