group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,1.31522,True,44,1142,2371,5.47047,3.03453e-05,2.809,1.55819e-05,0.30131,1.6714e-06,0,0
