group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.103807,True,44,163,830,19.7576,2.47105e-05,9.75938,1.22059e-05,0.981535,1.22759e-06,0,0
