group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.107757,True,44,138,324,8.86439,2.94815e-05,3.94109,1.31074e-05,0.369814,1.22994e-06,0,0
