group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.321976,True,44,1316,2686,22.4814,2.6949e-05,9.17403,1.09971e-05,1.11362,1.33492e-06,0,0
