group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,1.4217,True,39,2675,11397,25.0185,3.1209e-05,9.96431,1.24298e-05,0.610515,7.61578e-07,0,0
