group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
16,9,0.0956477,True,0,2,,15.7899,0.0151027,0.79521,0.0007606,0.00313651,3e-06
