group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,6.66879,True,39,2675,11397,40.1896,0.000235163,5.54352,3.24371e-05,0.123252,7.2119e-07,0,0
