group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.102553,True,44,163,830,20.2223,2.49863e-05,9.75963,1.20588e-05,0.987001,1.21952e-06,0,0
