group,exam,initialHcost
-1,-1,0.107251,True,0,13,,0.115523,0.0001239,0.0422372,4.53e-05,0.00820502,8.8e-06
16,9,0.111114,True,0,2371,,48.8127,0.0542375,16.4346,0.0182611,5.57133,0.0061905
