group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.33399,True,44,1142,2371,20.0048,2.81796e-05,8.02162,1.12996e-05,0.998024,1.40586e-06,0,0
