group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,1.42801,True,39,2675,11397,37.8492,4.74238e-05,10.3491,1.29671e-05,0.624542,7.8253e-07,0,0
