group,exam,time,finished,makespan,expand number,generated number,depth
25,4,600,False,0,1127874,2601091,0
25,5,1401.79,False,0,1154194,2529155,0
25,6,600,False,0,900727,2236026,0
25,7,600.001,False,0,1006197,2166623,0
25,8,600.004,False,0,999096,2302377,0
25,9,600.001,False,0,1087270,2090114,0
25,10,600.004,False,0,1001349,2287620,0
26,1,600,False,0,891776,1851957,0
26,2,0.321002,True,40,768,1891,52
26,3,53.8754,True,58,137501,325095,54
26,4,240.709,True,62,454314,998935,58
26,5,600.001,False,0,882922,2069566,0
26,6,311.171,True,54,513043,1244171,57
26,7,0.250754,True,56,395,879,55
26,8,0.106965,True,66,154,387,58
26,9,276.768,True,43,489876,1324526,52
26,10,600.01,False,0,858225,2240065,0
27,1,0.354376,True,43,937,1984,54
27,2,0.0413555,True,58,90,237,58
27,3,0.0385842,True,60,65,193,54
27,4,0.651526,True,64,1410,3385,56
27,5,0.294477,True,49,641,1516,56
27,6,0.092225,True,59,176,491,57
27,7,600,False,0,643811,1536254,0
27,8,0.0439644,True,66,98,262,59
27,9,0.0851749,True,55,189,413,54
27,10,0.0328866,True,62,65,217,57
28,1,0.239907,True,69,553,1183,58
28,2,0.0370416,True,57,60,190,58
28,3,642.847,False,0,561826,1313005,0
28,4,0.0276888,True,49,59,171,53
28,5,0.0293593,True,73,61,169,61
28,6,27.1569,True,55,69064,168294,56
28,7,0.0271067,True,48,54,148,54
28,8,0.0329067,True,53,70,199,59
28,9,19.3005,True,62,38246,98719,56
28,10,0.0332495,True,59,71,187,57
29,1,600.001,False,0,824202,1891302,0
29,2,600.002,False,0,895689,1856435,0
29,3,600.001,False,0,852197,1936747,0
29,4,600,False,0,900814,1722368,0
29,5,600.001,False,0,881863,1904006,0
29,6,600.001,False,0,820767,1805998,0
29,7,600.003,False,0,882526,1934824,0
29,8,600,False,0,657697,1512332,0
29,9,613.265,False,0,566487,1293047,0
29,10,600.003,False,0,593525,1271173,0
30,1,665.96,False,0,556552,1325006,0
30,2,624.326,False,0,565106,1329822,0
30,3,627.714,False,0,574714,1292614,0
30,4,728.967,False,0,573434,1253522,0
30,5,676.729,False,0,285403,644309,0
30,6,780.339,False,0,287732,651019,0
30,7,774.207,False,0,280123,686381,0
30,8,600.001,False,0,289454,739492,0
30,9,659.903,False,0,280972,672674,0
30,10,645.172,False,0,273342,741978,0
31,1,0.0975955,True,43,106,296,54
31,2,0.0547378,True,63,65,233,58
31,3,0.11401,True,58,159,385,52
31,4,0.0433914,True,50,66,168,56
31,5,647.685,False,0,296907,608799,0
31,6,0.0445268,True,53,62,184,55
31,7,0.0578495,True,61,77,183,57
31,8,670.847,False,0,279086,691519,0
31,9,600.002,False,0,419164,1029951,0
31,10,600,False,0,393930,1009580,0
32,1,0.0658653,True,61,78,230,53
32,2,0.056097,True,60,72,222,54
32,3,0.108369,True,57,146,397,56
32,4,87.9247,True,68,90463,224036,56
32,5,0.0950249,True,54,140,355,55
32,6,0.0386851,True,44,54,130,53
32,7,0.0472551,True,35,68,169,55
32,8,0.0500823,True,54,59,152,59
32,9,0.0553004,True,65,66,202,58
32,10,0.0442757,True,51,62,167,57
33,1,4.08981,True,65,6230,12390,58
33,2,635.627,False,0,294565,651452,0
33,3,883.917,False,0,555253,1529050,0
33,4,599.989,False,0,645910,1467691,0
33,5,693.66,False,0,565006,1446752,0
33,6,10.1499,True,59,24546,53086,58
33,7,0.0862942,True,58,241,559,53
33,8,599.995,False,0,606193,1339098,0
33,9,876.547,False,0,606151,1311073,0
33,10,1.66562,True,53,4231,10197,58
34,1,760.189,False,0,615796,1232554,0
34,2,0.871383,True,44,2390,4969,57
34,3,638.429,False,0,586674,1297415,0
