group,exam,time,finished,makespan,expand number,generated number
13,2,967.285,False,0,1223701,2482824
14,2,1305.58,False,0,1187779,2608535
13,8,1315.27,False,0,1229695,2428856
3,2,600.001,False,0,1203371,2637579
4,3,600.001,False,0,965478,2148302
