group,exam,time,finished,makespan,expand number,generated number,depth
13,1,1150.26,False,0,1076161,3112679,0
13,2,947.871,False,0,1110159,2674505,0
13,3,600.011,False,0,966804,2243901,0
13,4,1044.24,False,0,1164514,2489891,0
13,5,600.001,False,0,987620,2313680,0
13,6,600.002,False,0,993249,2487356,0
13,7,600.002,False,0,1036564,2403453,0
13,8,600.001,False,0,1057938,2249520,0
13,9,600.001,False,0,1024280,2362323,0
13,10,600.001,False,0,1044263,2237425,0
14,1,600.004,False,0,1023703,2804088,0
14,2,600.001,False,0,994497,2403009,0
14,3,600.001,False,0,1015100,2271301,0
14,4,600.001,False,0,1020386,2370136,0
14,5,7.24671,True,52,17268,39841,57
14,6,95.233,True,35,187772,454905,52
14,7,600.001,False,0,985481,2477358,0
14,8,191.266,True,54,333597,757303,57
14,9,600.001,False,0,1015236,2734017,0
14,10,600.001,False,0,1028194,2265596,0
15,1,599.983,False,0,991330,2521640,0
15,2,0.0292018,True,47,55,185,54
15,3,0.051781,True,48,106,299,54
15,4,0.0308658,True,48,57,192,53
15,5,599.988,False,0,1028795,2282840,0
15,6,2.53592,True,67,6934,16682,59
15,7,9.47624,True,47,27505,56359,55
15,8,599.997,False,0,1071451,2212476,0
15,9,0.0382594,True,54,87,240,56
15,10,599.995,False,0,991377,2275402,0
16,1,490.567,True,51,765133,1990752,57
16,2,599.996,False,0,1097102,2123315,0
16,3,0.02683,True,36,51,151,51
16,4,0.0311832,True,47,58,184,58
16,5,0.0324687,True,51,58,203,58
16,6,0.0351333,True,51,64,227,57
16,7,0.0276935,True,34,58,158,51
16,8,0.032498,True,44,62,204,54
16,9,0.322873,True,44,881,1946,56
16,10,0.0411716,True,51,57,219,56
17,1,599.999,False,0,929498,2214416,0
17,2,599.998,False,0,946916,2034392,0
17,3,0.0269675,True,60,64,179,57
17,4,36.4755,True,49,86246,175548,54
17,5,599.999,False,0,940553,2413093,0
17,6,544.842,True,63,687158,1523776,55
17,7,600.002,False,0,943871,2119951,0
17,8,45.5434,True,61,112272,233522,57
17,9,600.003,False,0,1002415,2146825,0
17,10,0.11212,True,66,263,619,56
18,1,600,False,0,881032,2419569,0
18,2,4.14115,True,55,11079,22517,53
18,3,600,False,0,803747,1769351,0
18,4,600,False,0,894207,1935647,0
18,5,0.32734,True,52,826,2349,57
18,6,905.217,False,0,580845,1302811,0
18,7,0.0446325,True,48,69,160,55
18,8,733.947,False,0,332800,595855,0
18,9,0.115913,True,47,181,387,55
18,10,716.812,False,0,291671,659594,0
19,1,682.948,False,0,294244,671878,0
19,2,0.0388106,True,58,54,172,54
19,3,0.223429,True,83,332,1177,58
19,4,0.783175,True,39,1592,3186,53
19,5,561.321,True,48,324477,774897,55
19,6,619.814,False,0,296435,671788,0
