group,exam,time,finished,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
16,3,0.0993612,True,65,184,23.1011,0.000124747,12.7147,6.86603e-05,0.302633,1.63424e-06
16,4,0.112268,True,65,203,23.4044,0.000129437,12.5533,6.94256e-05,0.295898,1.63645e-06
16,5,0.0999126,True,65,221,25.2517,0.000114161,14.6922,6.64226e-05,0.267234,1.20814e-06
16,6,0.105731,True,72,251,31.7927,0.000133923,18.2006,7.66677e-05,0.405843,1.70956e-06
16,7,0.100869,True,72,190,24.4137,0.000129609,13.0216,6.913e-05,0.386542,2.05211e-06
16,8,0.100319,True,73,235,28.3421,0.000120989,16.2208,6.92447e-05,0.356365,1.52128e-06
16,9,0.534878,True,1142,2371,54.5321,0.00012302,28.7511,6.48602e-05,0.836621,1.88735e-06
16,10,0.105599,True,66,245,29.9156,0.000128942,17.3525,7.47922e-05,0.423298,1.82449e-06
