group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,2.94853,True,39,3770,30776,23.082,2.21139e-05,11.0354,1.05726e-05,0.718456,6.88325e-07,0,0
