group,exam,time,finished,makespan,expand number,generated number,depth
17,1,703.228,False,0,334781,1564460,0
17,2,37.1566,True,68,44105,188712,33
17,3,0.067369,True,60,58,229,33
17,4,6.02865,True,49,4552,25507,33
17,5,12.875,True,47,12129,58514,33
17,6,1.00504,True,65,764,3795,33
17,7,9.44155,True,57,7453,40391,33
17,8,7.39214,True,61,6738,28990,33
17,9,9.67079,True,48,9931,46802,33
17,10,0.0824529,True,66,69,259,33
18,1,1.7607,True,53,1630,8427,33
18,2,2.14453,True,55,1921,9967,33
18,3,0.923679,True,56,1099,4595,33
18,4,0.362807,True,70,339,1426,33
18,5,1.35537,True,52,1490,7019,33
18,6,13.9014,True,62,20310,77553,33
18,7,0.559789,True,48,564,2556,33
18,8,0.855266,True,52,1176,4488,33
18,9,0.223313,True,47,183,861,33
18,10,17.269,True,49,20556,98169,33
19,1,3.00831,True,40,2830,14223,33
19,2,0.057071,True,58,49,181,33
19,3,0.10284,True,83,72,310,33
19,4,1.21355,True,40,1096,7007,33
19,5,0.50449,True,48,392,2013,33
19,6,2.09824,True,49,2369,10198,33
19,7,2.40382,True,57,3676,14283,33
19,8,0.19739,True,55,183,786,33
19,9,0.435296,True,38,337,1855,33
19,10,3.8452,True,47,4716,22268,33
20,1,0.158115,True,57,131,565,33
20,2,0.0831413,True,70,73,275,33
20,3,0.106297,True,49,83,378,33
20,4,0.0871952,True,43,53,273,33
20,5,0.0423289,True,61,38,124,33
20,6,0.466116,True,51,321,1821,33
20,7,0.0967362,True,42,94,382,33
20,8,0.123441,True,51,106,461,33
20,9,0.148667,True,41,100,547,33
20,10,0.0910219,True,37,73,309,33
21,1,780.057,False,0,422110,1556480,0
21,2,655.271,False,0,348814,1476951,0
21,3,795.941,False,0,338872,1383751,0
21,4,679.276,False,0,321463,1284506,0
21,5,148.325,True,55,85718,423257,33
21,6,735.548,False,0,329291,1558766,0
21,7,191.04,True,65,108104,503264,33
21,8,600.006,False,0,244889,1151457,0
21,9,600.001,False,0,227110,1115156,0
21,10,599.999,False,0,295413,1220206,0
22,1,0.787448,True,42,495,2257,33
22,2,0.260688,True,45,166,689,33
22,3,600.001,False,0,373313,1239902,0
22,4,8.14249,True,42,4861,24251,33
22,5,600.004,False,0,263917,1303225,0
22,6,300.104,True,52,132473,668214,33
22,7,199.602,True,60,77596,350434,33
22,8,600.006,False,0,263196,1206995,0
22,9,0.209648,True,76,92,377,33
22,10,111.979,True,55,70630,315658,33
23,1,0.0900787,True,63,53,185,33
23,2,0.203443,True,53,116,476,33
23,3,0.150256,True,46,74,320,33
23,4,0.96189,True,65,514,2389,33
23,5,17.2055,True,52,8392,48064,33
23,6,6.89169,True,48,9178,29781,33
23,7,2.32563,True,60,1603,7836,33
23,8,0.598449,True,48,399,1672,33
23,9,12.3437,True,63,6466,30393,33
23,10,0.143368,True,61,78,288,33
24,1,0.115794,True,53,88,319,33
24,2,0.336568,True,58,133,703,33
24,3,0.104261,True,69,59,237,33
24,4,0.0877079,True,53,51,206,33
24,5,0.0738943,True,51,46,171,33
24,6,0.22194,True,56,120,580,33
24,7,1.08407,True,44,712,2939,33
24,8,0.133945,True,38,67,336,33
24,9,0.197275,True,43,98,537,33
24,10,0.0871782,True,53,49,204,33
25,1,600.002,False,0,194849,1050815,0
25,2,600.004,False,0,225210,1029384,0
25,3,600.001,False,0,187720,1028657,0
25,4,600.004,False,0,222127,1056974,0
25,5,600,False,0,193826,1044719,0
25,6,600.001,False,0,211457,1086850,0
25,7,600.004,False,0,220807,1048376,0
25,8,600.005,False,0,194144,1045223,0
25,9,600.005,False,0,263539,1077483,0
25,10,600.003,False,0,197510,1059374,0
26,1,1.17117,True,59,539,2492,33
26,2,0.0825745,True,40,43,165,33
26,3,0.163517,True,58,115,424,33
26,4,0.209214,True,62,80,382,33
26,5,249.544,True,74,161919,578791,33
26,6,12.8738,True,53,6555,30672,33
26,7,0.387486,True,56,195,899,33
26,8,18.8447,True,66,9744,41479,33
26,9,26.8447,True,43,13966,71310,33
26,10,118.825,True,49,47360,264704,33
27,1,0.23098,True,43,113,560,33
27,2,0.748889,True,58,367,1649,33
27,3,1.1868,True,60,567,2405,33
27,4,0.0785125,True,64,52,148,33
27,5,0.801787,True,49,398,1655,33
27,6,0.102425,True,59,49,189,33
27,7,6.6428,True,49,4361,20304,33
27,8,0.111005,True,66,52,203,33
27,9,0.170653,True,55,124,404,33
27,10,0.788874,True,62,337,1621,33
28,1,0.0981069,True,69,51,203,33
28,2,0.0883855,True,57,46,178,33
28,3,0.166722,True,40,95,429,33
28,4,0.0834072,True,49,61,193,33
28,5,0.0854449,True,73,47,151,33
28,6,0.0548398,True,55,36,111,33
28,7,0.149348,True,48,94,376,33
28,8,0.114986,True,53,54,232,33
28,9,0.090734,True,62,46,165,33
28,10,0.120881,True,59,64,247,33
29,1,600.002,False,0,160221,915751,0
29,2,600.001,False,0,168786,920202,0
29,3,600,False,0,180781,959384,0
29,4,600.003,False,0,193091,896156,0
29,5,600.002,False,0,172533,890052,0
29,6,600.001,False,0,182930,962417,0
29,7,600,False,0,194435,929261,0
29,8,742.145,False,0,187786,1106660,0
29,9,600,False,0,211634,1162549,0
29,10,769.202,False,0,293235,1139143,0
30,1,775.001,False,0,237085,1168122,0
