group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
16,9,0.112171,True,0,0,,2.22731,0.0024984,0.14888,0.000167,0.00419003,4.7e-06
