group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
47,1,60.1006,False,4688,155585,379276,21.0633,3.33771e-05,8.49906,1.34677e-05,0.95875,1.51925e-06,24.0498,3.81097e-05
