group,exam,time,finished,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
16,9,0.429008,True,1142,2371,23.4579,4.24447e-05,33.4357,6.04985e-05,0.922314,1.66883e-06
