group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,31.0799,True,4672,3,3,0.00375162,0.000388667,0.000287968,2.98333e-05,8.55859e-05,8.86667e-06,0,0
