group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
16,9,0.430949,True,44,1142,2371,27.961,5.08215e-05,7.98225,1.45084e-05,0.993645,1.80603e-06,7.59004,1.37955e-05
44,8,25.3243,True,49,98880,213671,35.3334,4.18771e-05,9.43941,1.11876e-05,1.25848,1.49155e-06,10.723,1.27088e-05
