group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
16,9,0.429015,True,44,1142,2371,24.243,4.38658e-05,7.39134,1.33741e-05,0.942532,1.70544e-06,6.8952,1.24763e-05
