group,exam,time,finished,makespan,expand number,generated number,depth
15,10,300.001,False,0,50961,559253,0
16,1,6.45745,True,64,2242,18829,63
16,2,166.702,True,64,41347,395590,63
16,3,300.001,False,0,77145,642317,0
16,4,285.428,True,60,90868,576948,63
16,5,300.003,False,0,54000,625767,0
16,6,12.9282,True,66,3895,36304,63
16,7,300.003,False,0,89797,560337,0
16,8,51.7309,True,68,11981,126742,63
16,9,13.2842,True,54,3583,36268,63
16,10,30.2473,True,68,9722,87403,63
17,1,300.003,False,0,95519,623852,0
17,2,300.002,False,0,67272,638486,0
17,3,300.002,False,0,59443,655619,0
17,4,300.004,False,0,66086,631904,0
17,5,300.001,False,0,82570,636094,0
17,6,300.005,False,0,59861,593579,0
17,7,300.001,False,0,59094,630544,0
17,8,300.009,False,0,69765,655262,0
17,9,300.006,False,0,67013,641866,0
17,10,300.003,False,0,60847,640016,0
18,1,300.002,False,0,74583,654554,0
18,2,60.541,True,69,17730,158275,63
18,3,4.21175,True,77,1233,11121,63
18,4,3.35919,True,71,1098,9864,63
18,5,9.53823,True,80,3064,26520,63
18,6,11.6365,True,61,5037,36877,63
18,7,300.002,False,0,148624,673153,0
18,8,12.3147,True,78,4756,37673,63
18,9,334.827,False,0,56217,427053,0
18,10,6.6086,True,97,2083,13657,63
19,1,17.335,True,62,3723,34615,63
19,2,2.87138,True,83,816,5937,63
19,3,307.231,False,0,33601,367545,0
19,4,26.5373,True,67,6192,57950,63
19,5,18.0691,True,73,5123,41140,63
19,6,376.811,False,0,79416,553681,0
19,7,348.549,False,0,52922,448519,0
19,8,300.001,False,0,106057,709269,0
19,9,74.7384,True,69,16534,150177,63
19,10,2.93485,True,78,770,5441,63
20,1,325.365,False,0,48582,455472,0
20,2,3.11135,True,78,1050,7158,63
20,3,1.77529,True,69,568,4288,63
20,4,347.607,False,0,51018,488468,0
20,5,80.7343,True,71,20319,176961,63
20,6,330.782,False,0,50766,469606,0
20,7,7.22436,True,74,2138,17805,63
20,8,39.5143,True,65,13869,96589,63
20,9,18.8477,True,74,4877,44095,63
20,10,351.41,False,0,47154,501935,0
21,1,300.002,False,0,62815,435531,0
21,2,300.005,False,0,37922,400549,0
21,3,300.001,False,0,41416,401441,0
21,4,300.002,False,0,39742,358558,0
21,5,300.006,False,0,35732,355804,0
21,6,300.003,False,0,43026,377025,0
21,7,300.002,False,0,47423,383714,0
21,8,300.228,False,0,34087,334836,0
21,9,300.004,False,0,30972,327742,0
21,10,300.003,False,0,42462,405729,0
22,1,315.931,False,0,45021,356608,0
22,2,74.8925,True,83,12714,128611,63
22,3,314.87,False,0,36214,299671,0
22,4,313.153,False,0,34436,338516,0
22,5,357.045,False,0,65190,396556,0
22,6,355.061,False,0,54693,347510,0
22,7,310.098,False,0,30488,316316,0
22,8,1.93046,True,59,551,4376,63
22,9,322.147,False,0,38872,329870,0
22,10,322.775,False,0,34496,331862,0
23,1,300.001,False,0,39937,370228,0
23,2,306.938,False,0,44453,352030,0
23,3,69.0853,True,78,20252,131033,63
23,4,1.02305,True,83,408,2450,63
23,5,307.805,False,0,49076,356997,0
23,6,56.6821,True,81,11020,96369,63
23,7,5.84692,True,60,1529,11871,63
23,8,311.743,False,0,44334,372352,0
23,9,35.119,True,64,18323,77613,63
23,10,357.437,False,0,56122,355901,0
24,1,68.5031,True,65,19891,156235,63
24,2,223.28,True,55,39818,418967,63
24,3,35.4879,True,67,10021,79542,63
24,4,0.891303,True,78,328,2227,63
24,5,1.75675,True,76,718,4412,63
24,6,18.458,True,75,4713,43207,63
24,7,335.657,False,0,66516,460436,0
24,8,3.03459,True,81,1317,8317,63
24,9,1.04175,True,80,442,2734,63
24,10,17.9937,True,66,7067,44777,63
25,1,300.006,False,0,46013,426224,0
25,2,300.005,False,0,34003,394592,0
25,3,300.005,False,0,52767,481890,0
25,4,303.244,False,0,32878,295972,0
25,5,300.005,False,0,39050,398118,0
25,6,300.002,False,0,39442,361009,0
25,7,300,False,0,40301,338212,0
25,8,300.006,False,0,43833,424368,0
25,9,300,False,0,45152,400719,0
25,10,300.001,False,0,35935,354334,0
26,1,330.834,False,0,44676,315361,0
26,2,309.027,False,0,35487,323650,0
26,3,300.001,False,0,34378,379422,0
26,4,315.502,False,0,36898,292192,0
26,5,304.012,False,0,31385,289207,0
26,6,300.001,False,0,43528,351995,0
26,7,300.003,False,0,50544,379802,0
26,8,4.21906,True,89,1154,8238,63
26,9,300.002,False,0,37209,394907,0
26,10,300.001,False,0,67019,400579,0
27,1,320.241,False,0,39849,340287,0
27,2,19.8932,True,74,6161,42935,63
27,3,317.368,False,0,33929,291288,0
27,4,354.334,False,0,35227,331542,0
27,5,306.592,False,0,47481,326295,0
27,6,64.6902,True,64,15689,123370,63
27,7,300.139,False,0,52398,363672,0
27,8,300.001,False,0,55568,382187,0
27,9,2.891,True,76,1029,6789,63
27,10,344.114,False,0,37147,316757,0
28,1,0.438969,True,92,218,1050,63
28,2,4.4793,True,64,1173,10149,63
28,3,384.488,False,0,74024,426064,0
28,4,2.29906,True,84,919,4808,63
28,5,2.20357,True,71,430,3745,63
28,6,1.86328,True,89,487,3277,63
28,7,49.4947,True,75,13575,101666,63
28,8,7.25781,True,62,1871,14787,63
28,9,3.70808,True,74,1099,8626,63
28,10,6.45848,True,74,1310,12140,63
29,1,300.002,False,0,39788,342578,0
29,2,300.003,False,0,38483,348993,0
29,3,300.002,False,0,30911,338193,0
29,4,300.001,False,0,38376,343438,0
29,5,300.003,False,0,31553,318828,0
29,6,300,False,0,45285,388215,0
29,7,300.002,False,0,46117,387167,0
29,8,300.003,False,0,30369,365390,0
29,9,300.004,False,0,36852,377230,0
29,10,300.003,False,0,31387,366454,0
30,1,310.18,False,0,38715,308073,0
30,2,304.346,False,0,30921,280444,0
30,3,300.235,False,0,30798,294627,0
30,4,329.319,False,0,55203,307581,0
30,5,304.218,False,0,29373,283098,0
30,6,329.956,False,0,32007,282850,0
30,7,323.374,False,0,28291,276877,0
30,8,363.884,False,0,45108,301081,0
30,9,335.062,False,0,36321,283595,0
30,10,323.428,False,0,29801,284325,0
31,1,362.326,False,0,38846,333849,0
31,2,7.53414,True,74,2322,13822,63
31,3,358.999,False,0,27923,288053,0
31,4,158.976,True,68,24962,210923,63
31,5,316.905,False,0,36500,294804,0
31,6,168.24,True,72,32926,217387,63
31,7,329.171,False,0,53589,307721,0
31,8,345.632,False,0,47227,308937,0
31,9,327.252,False,0,36514,313563,0
31,10,344.361,False,0,35991,324032,0
32,1,53.5931,True,69,10839,100642,63
32,2,51.7612,True,114,13651,98590,63
32,3,36.8449,True,85,7591,65849,63
32,4,8.47274,True,56,1520,14071,63
32,5,1.54743,True,77,476,3007,63
32,6,142.251,True,93,34557,192961,63
32,7,357.395,False,0,45605,327334,0
32,8,12.3811,True,76,3031,25760,63
32,9,3.74181,True,74,1100,7621,63
32,10,343.483,False,0,55803,323024,0
33,1,342.51,False,0,59408,414065,0
33,2,2.37516,True,100,741,4907,63
33,3,370.713,False,0,57426,381251,0
33,4,91.1866,True,81,19564,157666,63
33,5,342.97,False,0,55223,372007,0
33,6,405.637,False,0,55547,376357,0
33,7,354.139,False,0,46727,405638,0
33,8,372.156,False,0,53071,373569,0
33,9,358.979,False,0,68703,431540,0
33,10,373.281,False,0,59036,410103,0
34,1,378.733,False,0,57867,399856,0
34,2,414.294,False,0,61127,431896,0
34,3,434.778,False,0,68993,402226,0
34,4,0.940707,True,83,436,2199,63
34,5,58.9868,True,80,14880,109741,63
34,6,411.831,False,0,68710,425455,0
34,7,300.008,False,0,91413,555242,0
34,8,300.007,False,0,73341,465802,0
34,9,2.41057,True,77,719,5116,63
34,10,3.96098,True,92,938,6642,63
35,1,4.68186,True,78,1220,8163,63
35,2,2.61524,True,77,705,5515,63
35,3,300.006,False,0,96489,494210,0
35,4,40.907,True,72,9041,68252,63
35,5,92.0082,True,76,22039,158924,63
35,6,0.503551,True,79,151,890,63
35,7,31.7046,True,73,8759,54776,63
35,8,300.002,False,0,100615,578757,0
35,9,300.003,False,0,84589,544818,0
35,10,3.16963,True,71,1233,7081,63
36,1,0.845205,True,61,284,1639,63
36,2,1.0487,True,75,322,2115,63
36,3,2.98933,True,81,1098,6979,63
36,4,1.01495,True,85,337,2165,63
36,5,2.10982,True,57,615,4301,63
36,6,5.75953,True,76,1494,11476,63
36,7,13.1258,True,71,3697,27679,63
36,8,28.5239,True,69,7727,62011,63
36,9,3.57047,True,86,1371,7989,63
36,10,9.52152,True,77,2469,20101,63
37,1,338.535,False,0,39296,318674,0
37,2,315.629,False,0,39174,320749,0
37,3,348.478,False,0,38055,314192,0
37,4,357.608,False,0,40832,329443,0
37,5,312.935,False,0,36169,290889,0
37,6,313.121,False,0,36439,311904,0
37,7,333.735,False,0,45046,353853,0
37,8,314.817,False,0,33607,303872,0
37,9,344.676,False,0,47906,333946,0
37,10,340.159,False,0,38295,312531,0
38,1,43.7547,True,73,12168,83349,63
38,2,392.015,False,0,51071,361561,0
38,3,393.612,False,0,64088,390595,0
38,4,294.087,True,58,64631,452812,63
38,5,13.9767,True,103,4568,31451,63
38,6,10.1624,True,86,6483,28389,63
38,7,194.434,True,74,48903,366347,63
38,8,300.001,False,0,75577,471446,0
38,9,300.001,False,0,62043,465540,0
38,10,300.003,False,0,58740,468372,0
39,1,1.34453,True,80,437,2709,63
39,2,1.51203,True,84,523,3632,63
39,3,3.95301,True,83,1923,11579,63
39,4,6.10279,True,92,2151,15089,63
39,5,78.7615,True,73,26916,183451,63
39,6,300.002,False,0,54518,476132,0
39,7,0.588856,True,68,204,1342,63
39,8,2.7338,True,77,1257,7143,63
39,9,6.09586,True,72,2673,16265,63
39,10,1.19042,True,74,399,2738,63
40,1,0.952765,True,86,418,2534,63
40,2,1.26784,True,81,454,3026,63
40,3,1.64585,True,70,630,4144,63
40,4,1.69132,True,87,692,4468,63
40,5,0.75179,True,83,244,1639,63
40,6,0.73587,True,69,248,1630,63
40,7,2.66152,True,68,952,6167,63
40,8,1.499,True,80,708,3876,63
40,9,0.473299,True,90,265,1280,63
40,10,1.08706,True,73,453,2764,63
41,1,300,False,0,51936,446042,0
41,2,300.001,False,0,55576,457285,0
41,3,300.001,False,0,57510,473202,0
41,4,300.002,False,0,67569,463428,0
41,5,300.003,False,0,48580,460488,0
41,6,300.001,False,0,57272,423612,0
41,7,300.002,False,0,62442,470197,0
41,8,300.001,False,0,55770,456842,0
41,9,300.004,False,0,63511,466771,0
41,10,300.001,False,0,56396,465257,0
42,1,300.001,False,0,64682,422712,0
42,2,300.002,False,0,55324,417759,0
42,3,300.001,False,0,64331,425484,0
42,4,300.001,False,0,56291,407902,0
42,5,300.002,False,0,75997,424057,0
42,6,11.8378,True,82,5055,29256,63
42,7,300.001,False,0,51358,415047,0
42,8,300.001,False,0,61435,433244,0
42,9,300.003,False,0,58215,435914,0
42,10,300.001,False,0,53351,387400,0
43,1,20.7026,True,108,5449,37517,63
43,2,1.57177,True,85,630,3825,63
43,3,186.705,True,75,60584,331939,63
43,4,300,False,0,48929,400453,0
43,5,300.004,False,0,55860,435383,0
43,6,4.72245,True,84,1969,11113,63
43,7,0.745506,True,89,323,1756,63
43,8,300.003,False,0,51816,424275,0
43,9,13.9028,True,70,5903,36544,63
43,10,29.5108,True,78,8564,64125,63
44,1,1.31868,True,84,569,3287,63
44,2,3.58886,True,68,1506,9384,63
44,3,1.29784,True,87,492,2999,63
44,4,10.3125,True,77,3726,26116,63
44,5,6.56862,True,74,2614,15963,63
44,6,2.00571,True,81,900,5109,63
44,7,300.175,False,0,54431,383542,0
44,8,1.38184,True,83,497,3021,63
44,9,3.76926,True,65,1288,9678,63
44,10,10.093,True,65,3658,26517,63
45,1,300.002,False,0,48076,423102,0
45,2,300.004,False,0,45713,419802,0
45,3,300.001,False,0,45277,417517,0
45,4,300.005,False,0,57509,444580,0
45,5,300.002,False,0,55346,439646,0
45,6,300.001,False,0,54383,445976,0
45,7,300.002,False,0,47598,432114,0
45,8,300.006,False,0,43878,435342,0
45,9,300.004,False,0,42831,437748,0
45,10,300.002,False,0,57521,447273,0
46,1,300,False,0,68216,423396,0
46,2,300.001,False,0,53285,390652,0
46,3,300.001,False,0,58299,350988,0
46,4,300.001,False,0,48997,378095,0
46,5,300.002,False,0,54252,402902,0
46,6,300.002,False,0,56374,401378,0
46,7,300.002,False,0,56057,410122,0
46,8,300.001,False,0,51154,412272,0
46,9,300.001,False,0,49346,404465,0
46,10,300,False,0,47589,400435,0
47,1,6.8891,True,75,2558,15245,63
47,2,69.7201,True,66,18416,134886,63
47,3,300.001,False,0,51508,354522,0
47,4,300.001,False,0,55388,420297,0
47,5,1.21499,True,87,411,2603,63
47,6,300,False,0,57251,365169,0
47,7,55.864,True,68,11081,96607,63
47,8,2.22411,True,71,804,4916,63
47,9,29.2057,True,76,9089,61918,63
47,10,300.006,False,0,54844,324986,0
48,1,10.3801,True,71,2792,24449,63
48,2,3.56031,True,87,1628,9330,63
48,3,2.99743,True,84,881,6832,63
48,4,1.74686,True,62,561,3998,63
48,5,3.70785,True,101,1682,8932,63
48,6,2.01245,True,66,777,5066,63
48,7,8.5926,True,77,3276,22430,63
48,8,0.717531,True,88,337,1697,63
48,9,2.28595,True,82,755,5539,63
48,10,3.81183,True,70,1518,9251,63
