group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
47,1,2.62362,True,51,5862,22995,22.7768,2.59872e-05,10.2783,1.17271e-05,1.21327,1.38428e-06,0,0
