group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
47,1,240.043,False,4672,486788,1896789,19.7365,2.49769e-05,9.57033,1.21115e-05,1.01035,1.27861e-06,0,0
