group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)
10,1,300.042,False,4672,935980,2785043,32.9548,3.55033e-05,10.2387,1.10305e-05,1.01306,1.09141e-06
