group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,1.65556,True,39,2322,15471,21.549,2.30597e-05,10.2787,1.09993e-05,0.666474,7.13199e-07,0,0
