group,exam,time,finished,makespan,expand number,generated number,depth
6,2,600.006,False,0,854016,2092291,0
6,3,600.006,False,0,700299,1698488,0
6,4,600.004,False,0,803630,1977112,0
6,5,675.891,False,0,611522,1233323,0
6,6,4.44488,True,37,10082,29571,54
6,7,600.003,False,0,606532,1429550,0
6,8,600.003,False,0,569328,1678599,0
6,9,600.003,False,0,741852,1967193,0
6,10,600.003,False,0,633803,1640369,0
7,1,5.69229,True,55,15857,34822,56
7,2,1.29947,True,42,4124,8171,54
7,3,0.732831,True,42,2046,4777,54
7,4,347.969,True,44,537375,1354466,58
7,5,638.972,False,0,597238,1274161,0
7,6,635.657,False,0,604658,1335081,0
7,7,605.262,False,0,594118,1322805,0
7,8,907.154,False,0,570297,1534520,0
7,9,600.002,False,0,633138,1045402,0
7,10,600.007,False,0,563146,1285091,0
8,1,0.0342354,True,44,52,152,52
8,2,0.0461857,True,51,57,192,55
8,3,0.0403779,True,53,55,218,55
8,4,0.0463923,True,48,55,232,55
8,5,0.0423541,True,58,61,197,55
8,6,0.0399882,True,47,70,216,51
8,7,0.0328777,True,41,56,157,54
8,8,4.06082,True,51,8599,21169,55
8,9,0.631614,True,39,1178,3525,52
8,10,0.0299671,True,67,57,192,56
9,1,671.493,False,0,568698,1313625,0
9,2,600.002,False,0,619342,1366597,0
9,3,600.002,False,0,631831,1276589,0
9,4,626.356,False,0,570571,1379572,0
9,5,604.583,False,0,595666,1258316,0
9,6,610.495,False,0,577916,1219424,0
9,7,633.199,False,0,568699,1292993,0
9,8,613.108,False,0,574596,1338782,0
9,9,798.654,False,0,575112,1309738,0
9,10,663.103,False,0,556540,1376226,0
10,1,668.29,False,0,542340,1697491,0
10,2,629.307,False,0,605255,1245917,0
10,3,696.697,False,0,577249,1303636,0
10,4,686.18,False,0,568977,1300320,0
10,5,659.546,False,0,565245,1322747,0
10,6,631.957,False,0,573636,1369929,0
10,7,680.773,False,0,563900,1387770,0
10,8,704.197,False,0,548440,1525375,0
10,9,699.302,False,0,592951,1325720,0
10,10,658.631,False,0,546613,1569713,0
11,1,150.673,True,54,265481,571832,54
11,2,700.536,False,0,598589,1246101,0
11,3,0.0356144,True,81,72,244,57
11,4,746.308,False,0,566813,1420037,0
11,5,693.934,False,0,556872,1478627,0
11,6,133.732,True,44,223617,540582,55
11,7,712.174,False,0,574254,1365601,0
11,8,785.218,False,0,546591,1596841,0
11,9,50.9419,True,67,100075,212540,57
11,10,116.428,True,38,167931,317630,54
12,1,0.0296935,True,47,74,183,55
12,2,0.037679,True,46,91,234,52
12,3,0.695397,True,37,1727,4050,52
12,4,0.0322067,True,63,65,187,57
12,5,0.0290637,True,47,54,189,54
12,6,12.7041,True,53,35067,73527,56
12,7,0.0475342,True,55,84,291,55
12,8,0.02413,True,35,49,164,49
12,9,0.0376747,True,52,79,193,56
12,10,0.050464,True,57,87,295,58
13,1,681.085,False,0,546306,1427525,0
13,2,625.853,False,0,563386,1274905,0
13,3,641.784,False,0,567743,1273445,0
13,4,641.404,False,0,592896,1207531,0
13,5,671.893,False,0,554531,1239559,0
13,6,667.114,False,0,552525,1300408,0
13,7,670.167,False,0,562188,1254849,0
13,8,681.306,False,0,588983,1193432,0
13,9,635.658,False,0,565905,1247269,0
13,10,683.803,False,0,555318,1185896,0
14,1,639.128,False,0,560185,1436457,0
14,2,725.129,False,0,563853,1252944,0
14,3,779.825,False,0,570241,1265884,0
14,4,882.114,False,0,563151,1325169,0
14,5,13.1047,True,52,18725,42479,57
14,6,195.638,True,35,215782,505921,52
14,7,600.007,False,0,496277,1133733,0
14,8,571.47,True,54,365941,819835,57
14,9,600.002,False,0,490501,1159052,0
14,10,600.003,False,0,440267,953248,0
15,1,600.002,False,0,404246,972498,0
15,2,0.0548508,True,47,55,185,54
15,3,0.097466,True,48,106,299,54
15,4,0.0574269,True,48,57,192,53
15,5,600.002,False,0,439640,993439,0
15,6,7.72816,True,67,15256,33676,60
15,7,12.6001,True,47,23465,46463,55
15,8,600.002,False,0,587358,1176605,0
15,9,0.0451549,True,54,87,240,56
15,10,1091.08,False,0,584092,1295130,0
16,1,976.762,False,0,555096,1422813,0
16,2,1162.69,False,0,662073,1202155,0
16,3,0.0276989,True,36,51,151,51
16,4,0.0373809,True,47,58,184,58
16,5,0.0351064,True,51,58,203,58
16,6,0.0368607,True,51,64,227,57
16,7,0.0275716,True,34,58,158,51
16,8,0.0358786,True,44,62,204,54
16,9,0.388416,True,44,994,2109,56
16,10,0.0360918,True,51,57,219,56
17,1,963.184,False,0,586383,1306306,0
17,2,600.008,False,0,566650,1206478,0
17,3,0.0342757,True,60,65,180,57
17,4,176.224,True,49,210590,412130,54
17,5,1016.75,False,0,578097,1433494,0
17,6,600.005,False,0,600318,1210551,0
17,7,1034.63,False,0,588766,1303804,0
17,8,126.71,True,61,160442,314650,58
17,9,777.078,False,0,643967,1288802,0
17,10,0.153448,True,66,361,808,56
18,1,907.192,False,0,585927,1426021,0
18,2,4.73066,True,55,11084,22523,53
18,3,917.912,False,0,615702,1236545,0
18,4,966.719,False,0,606153,1318766,0
18,5,23.0565,True,52,51466,98521,60
18,6,992.765,False,0,600795,1259392,0
18,7,0.0287427,True,48,69,160,55
18,8,1126.9,False,0,698242,1162939,0
18,9,0.0742187,True,47,181,387,55
18,10,1452.1,False,0,596121,1291512,0
19,1,740.986,False,0,299427,656600,0
19,2,0.0321065,True,58,54,172,54
19,3,1.82398,True,83,2416,5517,59
19,4,2.30036,True,39,4145,7796,53
19,5,600.001,False,0,364913,830290,0
19,6,600,False,0,335986,776300,0
19,7,763.722,False,0,353847,571818,0
19,8,31.6753,True,55,41181,98921,58
19,9,1.43423,True,38,1916,5251,51
19,10,714.583,False,0,297414,658417,0
20,1,0.0407197,True,57,56,176,56
20,2,0.0534876,True,70,113,257,59
20,3,0.206008,True,49,389,923,55
20,4,0.103818,True,43,201,435,55
20,5,0.227245,True,61,423,1143,55
20,6,0.0434576,True,51,76,208,54
20,7,0.0387788,True,42,66,163,54
20,8,0.0428776,True,51,56,146,56
20,9,0.04162,True,41,56,176,56
20,10,0.0313252,True,37,50,130,50
21,1,600.553,False,0,301293,625055,0
21,2,600.001,False,0,394425,918937,0
21,3,600,False,0,477308,972739,0
21,4,600.001,False,0,523614,1075054,0
21,5,600.006,False,0,540926,1155990,0
21,6,600.005,False,0,472507,1187819,0
21,7,600,False,0,535768,1203466,0
21,8,600.003,False,0,521262,1135196,0
21,9,600.003,False,0,449703,948302,0
21,10,600.001,False,0,312128,635201,0
22,1,54.5299,True,42,70714,157111,55
22,2,600.001,False,0,316045,736655,0
22,3,600.001,False,0,370678,673806,0
22,4,600.005,False,0,490198,1171781,0
22,5,600.002,False,0,549005,1339897,0
22,6,600,False,0,417203,1020526,0
22,7,600,False,0,329345,657103,0
22,8,671.684,False,0,286639,659123,0
22,9,0.117961,True,76,106,272,58
22,10,600.001,False,0,297711,837064,0
23,1,0.166849,True,63,239,670,58
23,2,0.159121,True,53,316,759,55
23,3,1.31427,True,46,2353,5227,54
23,4,6.00692,True,65,9579,27250,56
23,5,1150.56,False,0,614126,1250548,0
23,6,600.001,False,0,607903,1147408,0
23,7,1141.88,False,0,610875,1269910,0
23,8,600.001,False,0,526958,1163831,0
23,9,838.937,False,0,587315,1318992,0
23,10,0.0313692,True,61,59,192,59
24,1,0.0658221,True,53,141,335,58
24,2,974.789,False,0,605878,1302221,0
24,3,28.6174,True,69,57288,119659,56
24,4,0.0351483,True,53,57,175,57
24,5,0.709219,True,51,1612,3956,52
24,6,0.67413,True,56,1842,3737,58
24,7,948.096,False,0,618025,1297307,0
24,8,0.0304063,True,38,54,142,54
24,9,0.0216586,True,43,56,122,56
24,10,0.0389456,True,53,107,235,57
25,1,864.339,False,0,565604,1346934,0
25,2,826.628,False,0,593577,1238142,0
25,3,841.127,False,0,573479,1277304,0
25,4,818.342,False,0,584237,1287566,0
25,5,901.68,False,0,587065,1253116,0
25,6,861.275,False,0,561612,1368478,0
25,7,938.23,False,0,583523,1276854,0
25,8,897.024,False,0,571704,1334039,0
25,9,981.327,False,0,630347,1210898,0
25,10,862.447,False,0,578669,1261567,0
26,1,162.022,True,59,243315,485525,58
26,2,0.336208,True,40,632,1726,50
26,3,380.527,True,58,339033,734167,54
26,4,471.873,True,62,531991,1132932,57
26,5,993.716,False,0,581784,1367827,0
26,6,358.498,True,53,414588,882502,57
26,7,0.167975,True,56,372,779,56
26,8,0.0805766,True,66,170,417,57
26,9,907.593,False,0,566825,1409180,0
26,10,961.437,False,0,556549,1412083,0
27,1,0.390167,True,43,1020,2113,54
27,2,0.040888,True,58,90,237,58
27,3,0.0338506,True,60,65,193,54
27,4,1.1832,True,64,2312,5173,56
27,5,0.335906,True,49,740,1669,56
27,6,0.0958022,True,59,189,519,57
27,7,1012.75,False,0,573523,1345573,0
27,8,0.0509498,True,66,99,263,59
27,9,0.0822156,True,55,185,388,54
27,10,0.0347203,True,62,65,217,57
28,1,0.258193,True,69,579,1215,58
28,2,0.033586,True,57,60,190,58
28,3,1077.21,False,0,568744,1293592,0
28,4,0.0307365,True,49,59,171,53
28,5,0.0312746,True,73,61,169,61
28,6,62.3189,True,55,97853,234422,55
28,7,0.0274541,True,48,54,148,54
28,8,0.0342587,True,53,70,199,59
28,9,65.6693,True,62,107893,224807,57
28,10,0.0347436,True,59,74,191,57
29,1,1008.5,False,0,574436,1247781,0
29,2,975.464,False,0,597157,1194587,0
29,3,973.353,False,0,572059,1243279,0
29,4,897.026,False,0,598640,1155020,0
29,5,890.956,False,0,586057,1246624,0
29,6,915.097,False,0,581902,1247012,0
29,7,904.911,False,0,585942,1232037,0
29,8,874.808,False,0,562882,1260642,0
29,9,967.178,False,0,575684,1264837,0
29,10,873.922,False,0,581218,1223727,0
30,1,892.705,False,0,565583,1249072,0
30,2,1074.2,False,0,569464,1328237,0
30,3,1055.25,False,0,583178,1266720,0
30,4,1007.22,False,0,579859,1246118,0
30,5,995.492,False,0,578268,1267847,0
30,6,961.131,False,0,584993,1275739,0
30,7,989.185,False,0,568944,1322899,0
30,8,878.682,False,0,556250,1375220,0
30,9,1100.99,False,0,569126,1320834,0
30,10,618.602,False,0,283219,668318,0
31,1,0.073799,True,43,106,296,54
31,2,0.0490333,True,63,65,233,58
31,3,0.184767,True,58,327,763,53
31,4,0.0374289,True,50,66,168,56
31,5,757.144,False,0,300296,605048,0
31,6,0.043908,True,53,62,184,55
31,7,0.0531401,True,61,78,184,57
31,8,665.303,False,0,285928,680489,0
31,9,600.001,False,0,302319,723850,0
31,10,673.337,False,0,280494,677750,0
32,1,0.0712769,True,61,78,230,53
32,2,0.0623381,True,60,73,223,54
32,3,0.12396,True,57,146,397,56
32,4,109.692,True,68,90924,224892,56
32,5,0.13192,True,54,180,437,55
32,6,0.042194,True,44,54,130,53
32,7,0.0497038,True,35,68,169,55
32,8,0.0488485,True,54,59,152,59
32,9,0.0613631,True,65,66,202,58
32,10,0.0569329,True,51,62,167,57
33,1,5.04671,True,65,6652,13070,58
33,2,937.838,False,0,302235,631199,0
33,3,904.822,False,0,293255,699896,0
33,4,806.629,False,0,304422,632606,0
33,5,869.693,False,0,296467,673395,0
33,6,26.8161,True,59,37273,71862,58
33,7,0.327493,True,58,515,1047,53
33,8,774.229,False,0,300874,623958,0
33,9,950.067,False,0,313644,632000,0
33,10,5.49,True,53,7847,16112,58
34,1,911.096,False,0,308324,616265,0
34,2,2.89901,True,44,4232,8203,57
34,3,819.266,False,0,312673,635877,0
34,4,0.0509237,True,67,69,157,59
34,5,1006.27,False,0,324811,637080,0
34,6,846.596,False,0,306538,640088,0
34,7,995.358,False,0,327977,585318,0
34,8,911.835,False,0,320827,626186,0
34,9,0.263014,True,60,422,809,54
34,10,0.0448061,True,47,59,156,53
35,1,0.587065,True,57,800,1793,52
35,2,0.0561743,True,53,69,164,57
35,3,0.204244,True,60,273,640,58
35,4,858.377,False,0,333441,608808,0
35,5,0.0493344,True,60,62,170,60
35,6,0.0466194,True,58,71,171,55
35,7,0.11517,True,61,161,352,59
35,8,0.0451518,True,63,54,162,54
35,9,763.541,False,0,318293,607184,0
35,10,768.232,False,0,320914,602908,0
36,1,0.0426615,True,66,61,159,61
36,2,0.0613345,True,44,100,234,55
36,3,17.3865,True,61,20223,41135,56
36,4,4.24547,True,59,7201,13839,56
36,5,0.0413253,True,64,60,170,60
36,6,0.038284,True,46,57,153,54
36,7,0.044727,True,56,57,157,57
36,8,3.92025,True,63,5178,10680,57
36,9,0.0483346,True,59,67,183,57
36,10,0.0421356,True,59,58,147,56
37,1,701.428,False,0,304073,622473,0
37,2,733.022,False,0,304263,636572,0
37,3,600.008,False,0,462369,925200,0
37,4,600.006,False,0,473684,854399,0
37,5,600.005,False,0,368926,812426,0
37,6,706.099,False,0,302577,655328,0
37,7,643.499,False,0,316354,611027,0
37,8,607.364,False,0,307951,621830,0
37,9,600.003,False,0,381446,753210,0
37,10,600.003,False,0,383768,859234,0
38,1,1.92323,True,48,2886,6244,59
38,2,616.341,False,0,322284,620303,0
38,3,648.784,False,0,291072,648546,0
38,4,38.2828,True,59,59992,114769,55
38,5,641.331,False,0,309753,641552,0
38,6,712.361,False,0,300028,609004,0
38,7,96.1305,True,65,120749,263475,58
38,8,863.143,False,0,283967,771070,0
38,9,690.528,False,0,303833,660942,0
38,10,668.518,False,0,284334,716847,0
39,1,0.0542556,True,55,98,274,54
39,2,3.18748,True,54,4704,10074,56
39,3,2.90308,True,54,3854,10768,57
39,4,3.45591,True,53,6520,13384,56
39,5,0.0385588,True,55,60,145,54
39,6,6.92745,True,69,14449,27209,56
39,7,741.389,False,0,333531,585618,0
39,8,0.148509,True,67,222,522,59
39,9,787.713,False,0,325804,638528,0
39,10,902.845,False,0,346631,584745,0
40,1,0.746274,True,51,1700,3381,55
40,2,1.5773,True,56,3105,6327,57
40,3,7.48802,True,57,18830,37275,57
40,4,0.38995,True,57,1002,1980,55
40,5,0.0430535,True,65,92,224,57
40,6,0.0293578,True,60,66,146,56
40,7,0.0310762,True,46,63,147,56
40,8,6.47598,True,57,12773,27285,55
40,9,1.48864,True,64,3416,6865,55
40,10,0.0517774,True,51,97,242,53
41,1,1141.3,False,0,653323,1168254,0
41,2,1187.04,False,0,617232,1177354,0
41,3,600.009,False,0,623211,1163603,0
41,4,1109.1,False,0,583196,1214389,0
41,5,1090.9,False,0,590397,1284824,0
41,6,1087.72,False,0,605114,1175287,0
41,7,600.002,False,0,588254,1165884,0
41,8,600.005,False,0,595373,1245193,0
41,9,1117.34,False,0,605829,1224030,0
41,10,1132.03,False,0,610229,1222546,0
42,1,1.63618,True,58,3144,6064,55
42,2,600.015,False,0,542067,1409100,0
42,3,1160.2,False,0,583178,1270611,0
42,4,600.007,False,0,573835,1297922,0
42,5,209.663,True,52,256735,553657,57
42,6,404.311,True,66,361319,790647,58
42,7,600.006,False,0,562293,1231822,0
42,8,1137.41,False,0,584302,1336925,0
42,9,552.236,True,60,543867,1238569,56
42,10,0.152089,True,75,277,581,58
43,1,600.002,False,0,565958,1247033,0
43,2,1.82926,True,43,3770,9810,56
43,3,72.4986,True,57,110633,252987,54
43,4,3.75542,True,67,7661,16344,58
43,5,1111.71,False,0,574135,1300679,0
43,6,187.507,True,58,250171,465971,58
43,7,450.912,True,52,431011,863832,57
43,8,468.844,True,62,422772,867413,58
43,9,600.005,False,0,561798,1192134,0
43,10,600.006,False,0,572346,1154033,0
44,1,7.94127,True,50,18153,36987,55
44,2,0.0415025,True,54,88,187,58
44,3,0.0302085,True,51,53,150,53
44,4,0.0266454,True,57,60,120,58
44,5,0.424562,True,55,892,2036,56
44,6,0.0306159,True,56,56,150,56
44,7,3.0453,True,42,7452,14281,54
44,8,67.1004,True,49,92746,204251,54
44,9,0.0305671,True,64,58,157,57
44,10,0.0354976,True,63,71,180,55
45,1,1094.98,False,0,601849,1192591,0
45,2,1036.31,False,0,619097,1186606,0
45,3,985.196,False,0,608453,1227948,0
45,4,600.007,False,0,595918,1195219,0
45,5,1055.68,False,0,614316,1203765,0
45,6,600.005,False,0,592840,1075880,0
45,7,600.004,False,0,593805,1147687,0
45,8,600.003,False,0,545955,1077384,0
45,9,600.004,False,0,499786,1067491,0
45,10,693.69,False,0,301480,596355,0
46,1,88.2457,True,59,86144,187071,58
46,2,735.413,False,0,285344,639991,0
46,3,684.082,False,0,292746,618978,0
46,4,87.4456,True,64,130883,265482,58
46,5,70.6442,True,57,78207,168165,54
46,6,600.003,False,0,442273,973430,0
46,7,600.003,False,0,443186,914951,0
46,8,56.8227,True,58,65188,160307,54
46,9,600.002,False,0,497831,1037437,0
46,10,600.007,False,0,527726,1315180,0
47,1,600.006,False,0,527729,1302785,0
47,2,0.0906211,True,59,144,379,57
47,3,600.008,False,0,504321,1130279,0
47,4,175.089,True,49,165912,378209,54
47,5,600.011,False,0,560634,1105621,0
47,6,600.002,False,0,474703,960654,0
47,7,600.002,False,0,544905,1243966,0
47,8,0.0308825,True,48,54,130,53
47,9,0.946613,True,65,2113,4407,55
47,10,600.002,False,0,447065,1125135,0
48,1,0.0403656,True,63,59,191,59
48,2,0.0458575,True,54,64,195,59
48,3,0.0370987,True,50,59,154,57
48,4,0.499361,True,57,804,2229,58
48,5,32.1617,True,58,50075,103186,55
48,6,0.0368694,True,58,58,159,58
48,7,2.70355,True,55,4903,9851,57
48,8,0.0358264,True,44,59,137,58
48,9,3.81621,True,59,6021,13576,55
48,10,0.0330865,True,54,56,139,56
