group,exam,time,finished,makespan,expand number,generated number,depth
1,9,40.0686,True,49,45925,292224,33
1,10,33.2017,True,45,46126,260266,33
2,3,0.12688,True,43,183,1046,33
2,8,112.971,True,54,168092,1021568,33
2,10,3.68836,True,43,4680,30132,33
6,3,15.1386,True,48,21836,111408,33
6,7,487.678,True,46,338045,1799407,33
6,10,17.0175,True,61,21999,121055,33
7,4,5.24363,True,44,7596,39197,33
7,5,14.1071,True,44,18721,95236,33
7,7,1.24145,True,50,2145,9845,33
10,2,600.009,False,0,363061,1407171,0
10,4,600.004,False,0,476423,2149345,0
10,5,600.002,False,0,266790,1416115,0
10,7,34.4912,True,49,37044,203449,33
10,10,600.002,False,0,249750,1566585,0
11,1,3.76045,True,54,3947,17518,33
11,2,0.126359,True,56,146,556,33
11,5,69.3272,True,49,34033,218244,33
11,7,175.603,True,36,80516,454995,33
11,10,0.266264,True,38,170,831,33
12,1,0.0595626,True,47,40,167,33
14,1,1111.89,False,0,318078,1307142,0
14,3,1119.46,False,0,243855,1167852,0
14,5,16.5722,True,52,7400,48507,33
14,6,31.6813,True,35,12988,81837,33
14,10,600.002,False,0,250252,1058579,0
17,2,53.5046,True,68,47297,203642,33
17,7,13.4552,True,57,7869,43015,33
17,8,2.10417,True,61,1309,5625,33
17,9,20.8267,True,48,16452,76299,33
19,9,0.533511,True,38,337,1855,33
22,1,0.673167,True,42,519,2385,33
22,4,8.02671,True,42,4861,24251,33
22,7,188.987,True,60,78292,353315,33
23,1,0.0637727,True,63,53,188,33
23,4,1.50142,True,65,960,4537,33
26,1,10.693,True,59,8658,31735,33
26,4,0.128534,True,62,80,382,33
26,6,10.5731,True,53,6555,30672,33
26,7,0.528955,True,56,237,1139,33
26,9,42.319,True,43,19447,99322,33
26,10,127.942,True,49,58260,324431,33
27,8,0.0719834,True,66,52,203,33
30,2,600.003,False,0,223478,965394,0
30,3,1339.07,False,0,326574,1229671,0
30,4,213.049,True,53,107928,435559,33
30,5,33.0678,True,54,20804,92375,33
30,8,408.38,True,46,132326,671519,33
30,9,422.455,True,46,127550,651226,33
30,10,600.004,False,0,256268,1166421,0
31,5,43.1829,True,52,49822,156726,33
31,7,0.120929,True,61,89,393,33
32,3,0.0556943,True,57,45,153,33
33,3,47.568,True,55,44040,195044,33
33,7,0.0792746,True,58,80,268,33
34,8,2.94583,True,58,3099,13690,33
37,5,19.1855,True,80,22070,86552,33
37,8,235.551,True,72,127520,454421,33
37,9,130.065,True,57,87272,353603,33
38,1,0.458558,True,48,386,1623,33
38,6,2.04166,True,63,2076,7172,33
38,7,1.59871,True,65,830,4050,33
38,10,11.2167,True,60,7407,32462,33
42,2,108.978,True,50,56486,271764,33
42,3,30.2876,True,60,22159,89826,33
42,6,10.0667,True,66,8247,35575,33
42,9,69.8377,True,60,36281,174907,33
43,2,0.0373382,True,43,44,165,33
43,3,0.928152,True,57,646,2743,33
43,5,92.3577,True,64,53822,210049,33
43,6,2.1449,True,58,2059,7806,33
43,8,0.578017,True,62,560,1666,33
43,9,35.7922,True,57,25918,90308,33
43,10,47.6,True,60,39178,138509,33
44,8,0.0980181,True,49,72,288,33
46,2,101.236,True,67,58610,257924,33
46,4,7.34066,True,64,6249,22488,33
46,5,4.95305,True,57,2707,12911,33
46,8,6.0295,True,58,3513,16367,33
46,9,531.324,True,49,164454,684527,33
46,10,600.013,False,0,203380,893466,0
47,1,0.0811507,True,58,61,191,33
47,4,2.73877,True,49,1883,8971,33
47,5,11.166,True,47,9488,33654,33
47,6,79.324,True,53,43802,176332,33
47,10,93.7136,True,60,56417,241794,33
