group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave)<<HcostTime%,HcostTime(ave)
8,9,1.52881,True,39,2675,11397,23.0794,3.0959e-05,9.32589,1.25099e-05,0.576541,7.73379e-07,0,0
